,0
0,7345.679687671233
1,9127.911265753426
2,10157.252613698625
3,10840.379769863013
4,11340.256871232878
5,11677.66460821918
6,11999.21855342466
7,12268.725953424666
8,12537.479775342465
9,12784.414739726024
10,12269.111709589048
11,11909.705410958919
12,11593.615309589048
13,11384.200008219183
14,11173.182884931512
15,11060.465230136984
16,10980.931616438354
17,10893.669583561648
18,10810.079832876716
19,10749.438580821916
20,11182.16230136987
21,11518.60618356165
22,11808.746745205479
23,12102.295010958904
24,12346.952353424658
25,12579.040202739723
26,12741.812819178089
27,12916.097641095905
28,13066.749673972614
29,13219.207621917805
30,13222.96435068492
31,13277.201942465745
32,13345.401586301365
33,13446.748704109583
34,13554.484808219191
35,13659.480931506854
36,13679.698720547934
37,13676.436890410967
38,13707.744498630129
39,13664.337010958878
40,13615.060391780806
41,13583.265547945204
42,13517.591572602738
43,13442.879120547941
44,13354.04895342465
45,13298.114695890408
46,13255.769416438352
47,13211.848704109585
48,13168.621224657527
49,13135.097810958892
50,13191.719860273959
51,13194.719854794519
52,13216.7199150685
53,13263.870550684942
54,13288.862432876716
55,13310.884134246564
56,13365.341471232865
57,13385.607421917784
58,13423.267449315066
59,13444.11096164384
60,13399.626106849293
61,13432.573841095871
62,13446.812279452046
63,13497.264235616445
64,13520.132769863012
65,13547.519106849306
66,13544.765794520545
67,13571.957627397253
68,13572.012339726029
69,13610.538260273966
70,13601.741027397238
71,13615.866761643825
72,13628.077471232886
73,13565.357208219184
74,13559.381939726016
75,13557.403832876702
76,13542.812027397262
77,13539.603753424648
78,13511.551536986299
79,13488.258361643828
80,13531.51865753423
81,13535.644441095885
82,13538.173049315055
83,13582.86888767123
84,13603.10176438356
85,13607.655389041087
86,13622.748630136975
87,13639.951375342464
88,13670.537353424634
89,13695.53733972602
90,13666.668909589025
91,13672.46904383562
92,13684.13190410957
93,13722.740063013698
94,13711.499010958885
95,13739.660430136979
96,13770.61400547945
97,13782.90440821917
98,13793.821942465753
99,13813.057545205489
100,13799.50123013698
101,13839.509375342457
102,13861.627175342455
103,13805.671147945184
104,13809.876586301354
105,13790.523197260272
106,13780.619016438342
107,13788.8355068493
108,13772.22461643834
109,13760.580676712318
110,13814.2764219178
111,13824.216287671223
112,13823.594216438338
113,13872.133791780809
114,13884.66544109588
115,13874.459663013686
116,13868.54163835616
117,13881.061975342462
118,13925.341435616443
119,13934.497479452044
120,13923.001487671228
121,13911.037252054797
122,13887.77691232875
123,13907.072731506827
124,13912.111139726027
125,13959.406876712314
126,14004.425879452048
127,14002.642241095888
128,13986.330057534233
129,14000.749238356155
130,13966.620443835602
131,13967.7764849315
132,13988.395753424647
133,13938.814794520544
134,13939.927123287662
135,13905.713219178091
136,13890.891230136982
137,13873.217383561629
138,13849.157013698621
139,13846.343306849316
140,13869.348673972592
141,13867.036301369857
142,13870.373432876708
143,13883.085619178073
144,13870.510249315066
145,13881.904726027384
146,13868.132043835605
147,13867.195158904107
148,13901.77600547945
149,13890.586841095881
150,13865.186972602727
151,13864.674750684926
152,13865.318501369844
153,13881.293695890401
154,13882.271706849306
155,13914.310139726023
156,13927.310353424658
157,13925.688446575345
158,13918.189616438343
159,13922.830652054778
160,13903.923709589031
161,13902.751186301368
162,13900.891052054794
163,13880.381290410955
164,13872.40322465753
165,13850.156528767115
166,13843.334649315046
167,13841.200452054787
168,13802.025213698616
169,13818.890813698623
170,13853.315446575332
171,13830.545679452045
172,13830.715589041094
173,13843.819690410955
174,13858.792104109583
175,13855.099024657535
176,13844.47426849314
177,13841.323698630133
178,13874.748194520553
179,13867.304460273966
180,13866.082523287672
181,13873.268717808207
182,13848.211249315049
183,13881.274093150672
184,13881.816747945184
185,13907.934591780811
186,13915.381054794525
187,13889.40295890411
188,13893.394706849314
189,13881.844054794521
190,13860.857805479449
191,13890.822109589037
192,13898.433232876721
193,13861.129241095887
194,13834.910175342453
195,13802.099293150673
196,13796.893602739721
197,13800.622339726018
198,13783.414175342457
199,13781.701865753406
200,13812.962230136973
201,13818.649860273956
202,13820.838945205458
203,13821.173268493147
204,13836.203358904102
205,13823.822523287656
206,13806.68831232876
207,13819.329186301364
208,13825.866361643817
