,0
0,2182.938095890411
1,3153.501832876715
2,3720.501413698629
3,4112.233394520546
4,4404.594002739727
5,4631.868347945205
6,4838.022131506845
7,5028.264200000001
8,5206.646104109586
9,5373.238167123288
10,5126.445076712332
11,4958.48051506849
12,4856.114153424654
13,4772.630345205478
14,4700.457175342464
15,4636.695758904111
16,4566.55449041095
17,4526.947805479447
18,4488.29837808219
19,4451.63289041096
20,4613.532101369866
21,4709.364564383562
22,4783.175238356161
23,4864.720199999999
24,4893.533643835614
25,4918.933553424651
26,4937.232358904108
27,4952.196169863009
28,4987.4422246575305
29,4991.866364383559
30,4951.052263013696
31,4936.6708739726055
32,4892.785509589041
33,4828.502586301367
34,4808.452071232879
35,4802.223589041093
36,4776.457873972602
37,4739.1001698630125
38,4695.205221917807
39,4649.868353424654
40,4581.588421917812
41,4549.256646575343
42,4507.878068493153
43,4469.757002739729
44,4437.33463287671
45,4395.4190520547945
46,4337.040402739725
47,4321.831619178084
48,4278.151597260275
49,4265.71835890411
50,4285.671435616439
51,4275.961413698632
52,4280.925334246578
53,4293.196139726028
54,4301.866871232875
55,4307.121438356166
56,4327.085364383559
57,4318.972520547945
58,4341.607569863019
59,4344.765863013703
60,4350.379400000003
61,4361.893997260274
62,4373.3015671232915
63,4348.4134547945205
64,4357.936309589045
65,4362.6207260273995
66,4367.790032876716
67,4355.603161643833
68,4351.78081369863
69,4351.848671232877
70,4317.0671369863
71,4292.431021917805
72,4266.687980821919
73,4256.30372876712
74,4237.87580547945
75,4224.414835616439
76,4205.622504109589
77,4199.449005479453
78,4209.914142465752
79,4210.532591780821
80,4221.282671232877
81,4217.471652054795
82,4244.375736986303
83,4270.488257534246
84,4271.737586301372
85,4298.82513972603
86,4320.674378082193
87,4346.109978082193
88,4351.162030136983
89,4367.649454794519
90,4404.473953424656
91,4437.920580821916
92,4451.786304109585
93,4444.638482191781
94,4471.438446575346
95,4485.123145205481
96,4495.794476712329
97,4516.432838356168
98,4510.649317808219
99,4509.882252054795
100,4497.9423589041135
101,4490.9479561643875
102,4489.336769863012
103,4479.997167123289
104,4474.640868493152
105,4454.5149452054775
106,4458.54221369863
107,4458.558657534248
108,4477.4299287671265
109,4497.835400000004
110,4491.618986301372
111,4505.712101369862
112,4525.977810958907
113,4544.635356164385
114,4559.068019178085
115,4578.941673972611
116,4588.374364383561
117,4594.755060273975
118,4589.385389041099
119,4585.253747945206
120,4608.946600000007
121,4625.828767123291
122,4623.576758904114
123,4612.209528767119
124,4636.716224657532
125,4640.170978082188
126,4630.6393643835645
127,4635.042073972602
128,4634.773402739727
129,4639.343293150689
130,4627.3406136986305
131,4603.357008219182
132,4595.009131506851
133,4576.694093150684
134,4579.044780821923
135,4573.1844493150675
136,4563.1240191780835
137,4551.521252054798
138,4559.814509589041
139,4562.299306849316
140,4554.1842
141,4552.3101041095915
142,4561.173117808222
143,4570.241635616439
144,4563.438884931513
145,4550.995063013701
146,4551.326512328774
147,4567.488082191782
148,4562.148487671237
149,4556.419520547946
150,4578.564641095893
151,4606.805734246578
152,4605.992010958906
153,4602.75624931507
154,4595.109698630138
155,4603.145252054798
156,4602.90144931507
157,4589.394690410963
158,4589.1453753424685
159,4571.772838356167
160,4567.115378082195
161,4549.641369863014
162,4540.542775342469
163,4526.101797260278
164,4544.9291260274
165,4540.838717808224
166,4545.257953424657
167,4538.493624657539
168,4543.255158904114
169,4556.504336986303
170,4550.367317808221
171,4562.041273972606
172,4566.074254794522
173,4587.244090410961
174,4568.430334246577
175,4553.89340273973
176,4545.865843835622
177,4567.772742465756
178,4577.465780821923
179,4558.186506849315
180,4563.369972602742
181,4572.471353424659
182,4568.150715068501
183,4556.857665753427
184,4565.627616438358
185,4584.693394520551
186,4572.561934246581
187,4541.266019178082
188,4526.268980821921
189,4517.732005479454
190,4517.888216438358
191,4521.460657534247
192,4506.540010958903
193,4488.989241095892
194,4492.986547945205
195,4490.75649863014
196,4501.408460273972
197,4494.720873972605
198,4503.054931506854
199,4505.674128767129
200,4501.989372602743
201,4520.0030191780825
202,4535.038479452058
203,4544.625024657537
204,4542.466079452061
205,4534.457671232881
206,4532.857843835618
207,4550.729073972607
208,4544.6359945205495
209,4536.871695890415
210,4535.693572602744
211,4543.638789041095
212,4548.137432876717
213,4521.280005479451
214,4516.762356164385
215,4508.091205479452
216,4478.940463013698
217,4458.088235616442
218,4443.099194520553
219,4426.250000000001
220,4416.003600000001
221,4396.98704931507
222,4375.679986301377
223,4366.849956164388
224,4375.452589041097
225,4343.252690410963
226,4340.504682191786
227,4332.855227397265
228,4323.364632876715
229,4302.225000000002
230,4301.877136986309
231,4295.586849315074
232,4281.154030136988
233,4280.556775342467
234,4260.482747945207
235,4247.085630136988
236,4236.852786301372
237,4245.72951780822
238,4254.438865753428
239,4237.852657534249
240,4220.184093150683
241,4215.258079452057
242,4213.422567123288
243,4193.923893150687
244,4189.38964931507
245,4176.0776356164415
246,4152.967961643836
247,4110.2967698630155
248,4098.7406465753475
249,4096.132517808222
250,4089.1159534246576
251,4061.0338246575393
252,4033.8832136986343
253,4020.6419917808266
254,4021.192630136989
255,3986.617260273974
256,3980.6692821917795
257,3968.074830136987
258,3944.0363561643876
259,3930.2420904109595
260,3928.2394246575363
261,3924.6586876712336
262,3914.0147452054835
263,3908.222904109592
264,3896.8666410958917
265,3903.4063150684915
266,3878.929865753426
267,3884.9628739726054
268,3875.0888301369914
269,3846.573695890415
270,3823.949005479453
271,3817.75170410959
272,3809.2724000000017
273,3797.664101369866
274,3778.828567123292
275,3755.2834054794575
276,3740.0119534246596
277,3710.946295890413
278,3709.598287671236
279,3682.768189041095
280,3663.201153424657
