,0
0,1434.1319999999992
1,1877.113999999999
2,2313.103999999999
3,2217.103999999999
4,2596.1029999999982
5,2705.0989999999983
6,2778.1009999999983
7,2846.1039999999985
8,3032.096999999998
9,3116.103999999998
10,2824.0959999999986
11,2750.0859999999984
12,2835.0789999999984
13,2717.0729999999985
14,2731.0709999999985
15,2582.0699999999983
16,2872.065999999999
17,2884.065999999999
18,2877.069999999999
19,2927.0659999999984
20,3042.0679999999984
21,3191.065999999999
22,3122.0659999999984
23,3032.0679999999984
24,3368.0599999999986
25,3040.0639999999985
26,3213.0579999999986
27,3150.057999999999
28,3331.053999999999
29,3240.052999999999
30,3223.043999999999
31,2765.042999999999
32,2590.0329999999994
33,2523.034999999999
34,2442.0369999999994
35,2588.0339999999997
36,2512.0349999999994
37,2448.0309999999995
38,2220.0259999999994
39,2056.0159999999996
40,2256.0159999999996
41,2282.0139999999997
42,2256.0159999999996
43,2308.013
44,2126.013
45,2334.0119999999997
46,2126.014
47,2147.015
48,2178.013
49,2204.0119999999997
50,2243.0099999999998
51,2217.0119999999997
52,2217.0119999999997
53,2230.0119999999997
54,2243.0119999999997
55,1991.0179999999996
56,2438.0139999999997
57,2641.0139999999997
58,2789.017
59,2815.0159999999996
60,2815.0179999999996
61,2646.017
62,2451.017
63,2464.017
64,2672.018
65,2711.0149999999994
66,3088.0159999999996
67,2724.015
68,2737.017
69,2763.0159999999996
70,2802.013
71,2568.017
72,2571.0189999999993
73,2815.0139999999997
74,2633.0139999999997
75,2646.0139999999997
76,2243.015
77,2256.0139999999997
78,2022.0169999999996
79,2022.0169999999996
80,2048.0159999999996
81,2477.013
82,2282.013
83,2295.013
84,2355.011
85,2373.01
86,2412.0069999999996
87,2945.0109999999995
88,3140.0109999999995
89,3166.0099999999998
90,3348.0109999999995
91,3192.0099999999998
92,3218.009
93,3491.005
94,3686.0060000000003
95,3725.003
96,3920.003
97,3335.004
98,3478.008
99,3296.0069999999996
100,3153.005
101,2932.0069999999996
102,3114.008
103,3096.0099999999998
104,2919.008
105,2997.005
106,2984.0069999999996
107,2997.006
108,2828.005
109,2854.004
110,2849.006
111,3057.005
112,3075.004
113,2867.008
114,2854.009
115,2867.008
116,2698.006
117,3296.005
118,3257.008
119,3413.0109999999995
120,3426.0099999999998
121,3231.0099999999998
122,3257.008
123,3608.0109999999995
124,3790.0119999999997
125,3725.017
126,3972.013
127,3361.0149999999994
128,3179.0139999999997
129,3153.0159999999996
130,3023.0109999999995
131,3062.008
132,3036.0099999999998
133,3062.008
134,2880.0069999999996
135,3049.009
136,2867.008
137,3062.008
138,3075.0069999999996
139,3062.008
140,3023.0109999999995
141,3036.0099999999998
142,3075.0069999999996
143,2867.008
144,2841.0099999999998
145,2672.008
146,2659.009
147,3049.009
148,3075.0069999999996
149,3049.009
150,3218.0109999999995
151,3010.0119999999997
152,3010.0119999999997
153,3205.0119999999997
154,3439.009
155,3608.0109999999995
156,3790.0119999999997
157,3244.009
158,3244.009
159,3205.0119999999997
160,3036.0099999999998
161,3244.009
162,3031.0109999999995
163,3244.009
164,3062.008
165,3049.009
166,2854.009
167,3049.009
168,3005.013
169,3057.009
170,3023.0109999999995
171,3270.0069999999996
172,3270.0069999999996
173,3062.008
174,3036.0099999999998
175,2815.0119999999997
176,2815.0119999999997
177,3218.0109999999995
178,2984.0139999999997
179,2984.0139999999997
180,3226.0109999999995
181,3057.009
182,3031.0109999999995
183,3231.0099999999998
184,3218.0109999999995
185,3595.0119999999997
186,3603.0119999999997
187,3018.0119999999997
188,3192.013
189,3231.0099999999998
190,3062.008
191,3075.0069999999996
192,3049.009
193,3062.008
194,2828.0109999999995
195,2607.013
196,2659.009
197,2763.0159999999996
198,3023.0109999999995
199,2984.0139999999997
200,3010.0119999999997
201,3218.0109999999995
202,3244.009
203,3088.006
204,3049.009
205,3062.008
206,3023.0109999999995
207,3413.0109999999995
208,3244.009
209,3218.0109999999995
210,3400.0119999999997
211,3231.0099999999998
212,3205.0119999999997
213,3426.0099999999998
214,3387.013
215,3569.0139999999997
216,3556.015
217,2984.013
218,2997.0109999999995
219,2971.0119999999997
220,2789.0109999999995
221,2802.0099999999998
222,2828.0069999999996
223,2802.008
224,2750.0119999999997
225,2550.0109999999995
226,2555.0099999999998
227,2750.009
228,2932.01
229,2971.0069999999996
230,2971.006
231,3140.008
232,3049.014
233,2906.0099999999998
234,2919.009
235,2732.008
236,2745.006
237,3270.009
238,3049.0109999999995
239,3023.013
240,2984.0149999999994
241,2997.013
242,3049.008
243,3231.008
244,3244.0069999999996
245,3634.006
246,3595.009
247,3218.008
248,3166.0099999999998
249,3166.0099999999998
250,3127.0119999999997
251,2893.015
252,2841.0179999999996
253,2906.0119999999997
254,2906.0109999999995
255,2698.011
256,2698.009
257,2854.0099999999998
258,3075.0069999999996
259,2828.0099999999998
260,2815.009
261,2802.009
262,2802.009
263,2594.0099999999998
264,2646.006
265,2464.004
266,2438.006
267,2607.0069999999996
268,2581.008
269,2555.0099999999998
270,2490.0149999999994
271,2503.0119999999997
272,2490.0119999999997
273,2477.0109999999995
274,2451.0099999999998
275,2828.009
276,2628.0099999999998
277,2433.009
278,2186.0109999999995
279,2407.008
280,2420.0069999999996
281,2386.009
282,2155.0109999999995
