,0
0,5528.755668493148
1,6525.4715506849325
2,7157.5021424657525
3,7590.431331506857
4,7954.296493150681
5,8263.370950684935
6,8564.46184109589
7,8824.511531506854
8,9077.989071232874
9,9348.176063013707
10,9217.278961643831
11,9150.456632876703
12,9109.525260273975
13,9124.422320547943
14,9143.13929315068
15,9126.33667945204
16,9174.75396164383
17,9227.807528767122
18,9278.595821917797
19,9314.423147945205
20,9542.94653424657
21,9716.960380821916
22,9888.39914794521
23,10013.3745479452
24,10152.834460273969
25,10277.196463013697
26,10423.593969863006
27,10505.5857150685
28,10610.095569863017
29,10735.568989041085
30,10787.094893150692
31,10863.09140273972
32,10952.01148767124
33,11021.213613698636
34,11077.202339726036
35,11171.447778082193
36,11139.218586301366
37,11123.394936986306
38,11082.54947397261
39,11081.287153424646
40,11056.24336986301
41,11053.536210958888
42,11030.571830136989
43,11023.97450958903
44,10995.094942465743
45,10954.073024657524
46,10936.031564383553
47,10917.316594520535
48,10916.68099726026
49,10905.680983561631
50,10923.22606301368
51,10929.541065753423
52,10930.771054794513
53,10937.324545205473
54,10970.812024657524
55,10982.453010958894
56,10999.63111232875
57,11019.828342465742
58,11043.992616438345
59,11053.880241095876
60,11083.088383561635
61,11098.011882191779
62,11097.62285479451
63,11113.29945753424
64,11147.44470410958
65,11159.80633150684
66,11172.329430136977
67,11179.384375342457
68,11168.537821917787
69,11198.170430136975
70,11194.091134246564
71,11213.3540849315
72,11231.565079452046
73,11241.42795068492
74,11229.781402739722
75,11234.47193150684
76,11240.756772602734
77,11258.271956164375
78,11264.515964383549
79,11263.803463013692
80,11269.786939726018
81,11264.962232876702
82,11276.493750684915
83,11295.452435616418
84,11310.98389863012
85,11307.868734246558
86,11319.890380821904
87,11331.051947945192
88,11328.230123287654
89,11343.18349863012
90,11344.778016438338
91,11352.1122219178
92,11351.10398356163
93,11369.364095890407
94,11386.903980821913
95,11404.218917808208
96,11420.561369862999
97,11430.087534246573
98,11429.490221917793
99,11452.588838356156
100,11466.155958904092
101,11487.827326027389
102,11494.73434520547
103,11491.20536164382
104,11499.536769863007
